CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/2/2016,7676561,696220,7900
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/3/2016,7649910,675203,1000
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/4/2016,7661671,685797,2802
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/5/2016,7667323,696965,7600
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/5/2016,7668951,673031,702
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/7/2016,7643586,685073,5100
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/7/2016,7675872,688112,8001
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/9/2016,7655634,704285,7300
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/9/2016,7662559,662039,8800
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/9/2016,7674732,678336,8201
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/9/2016,7690177,680923,9701
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/10/2016,7670211,671293,601
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/11/2016,7679682,683035,8202
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/11/2016,7684995,682369,9202
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/12/2016,7689685,673423,9101
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/13/2016,7658813,688720,2702
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/14/2016,7655791,699889,3602
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/15/2016,7644991,681464,10600
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/15/2016,7648178,685991,2303
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/16/2016,7646773,697905,3401
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/16/2016,7676925,694085,7900
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/16/2016,7681188,682066,9201
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/17/2016,7643111,698114,3501
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/17/2016,7665013,670159,501
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/18/2016,7639664,707784,3901
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/19/2016,7635537,661756,6502
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/19/2016,7659715,695762,7500
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/20/2016,7671742,684544,1702
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/20/2016,7676982,667724,8500
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/21/2016,7674301,685103,8100
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/22/2016,7644208,670881,5900
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/23/2016,7648567,695852,3302
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/23/2016,7676471,666319,8500
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/24/2016,7682863,674011,9000
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/25/2016,7644251,684068,10600
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/25/2016,7654765,670912,301
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/25/2016,7668951,673031,702
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/25/2016,7682921,680165,9201
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/26/2016,7643312,705890,3801
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/26/2016,7665696,671433,502
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/26/2016,7677172,671768,8400
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/26/2016,7678137,675078,8400
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/29/2016,7643890,670456,5900
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/29/2016,7646838,688185,2303
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/29/2016,7669036,685800,1701
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/29/2016,7683299,674940,9000
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/30/2016,7672113,682379,1702
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/1/2016,7639952,700116,3902
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/1/2016,7641457,685776,5000
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/1/2016,7672171,696478,7700
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/2/2016,7645343,673653,5900
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/2/2016,7668022,674181,702
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/3/2016,7654061,674831,901
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/3/2016,7679231,670986,8500
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/4/2016,7630338,710168,4102
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/4/2016,7672661,667567,601
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/5/2016,7683208,674190,9000
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/6/2016,7645343,673653,5900
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/6/2016,7646933,690333,2303
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/6/2016,7683293,674102,9000
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/6/2016,7689763,675883,9101
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/8/2016,7644599,681383,10600
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/9/2016,7627893,707837,4102
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/9/2016,7666624,665067,8600
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/9/2016,7670717,667053,602
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/9/2016,7681710,681788,9201
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/10/2016,7650687,683039,2100
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,9/10/2016,7681109,670387,9000
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/5/2016,7644487,685933,5100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/5/2016,7659726,693848,3000
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/6/2016,7664474,671334,501
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/6/2016,7671068,667313,602
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/6/2016,7673406,671529,8302
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/6/2016,7679639,679810,8202
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/6/2016,7682517,671130,9000
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/7/2016,7632049,659280,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/7/2016,7680019,691928,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/8/2016,7643957,683350,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/8/2016,7669272,692687,2902
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/9/2016,7644742,693403,3502
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/10/2016,7629706,653800,6404
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/10/2016,7649101,686059,2303
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/10/2016,7660428,686313,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/11/2016,7632505,666790,6602
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/11/2016,7644022,682732,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/11/2016,7651300,685896,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/11/2016,7654404,697575,3100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/11/2016,7689534,683062,9301
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/12/2016,7624094,709457,4200
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/12/2016,7642220,689109,5100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/12/2016,7644022,682732,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/12/2016,7648233,662261,100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/12/2016,7666262,673340,702
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/13/2016,7627974,656251,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/13/2016,7641231,684491,4900
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/13/2016,7643629,682622,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/13/2016,7663340,683737,1801
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/13/2016,7690177,680923,9701
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/14/2016,7642771,682992,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/15/2016,7621864,714304,4101
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/15/2016,7640954,698689,3501
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/15/2016,7642056,682727,5200
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/15/2016,7650135,682016,1101
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/15/2016,7671196,686633,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/15/2016,7672634,695226,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/16/2016,7644022,682732,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/16/2016,7671470,664560,602
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/16/2016,7680050,683467,9302
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/17/2016,7630937,679692,6900
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/17/2016,7643852,713668,7202
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/10/2016,7682504,673154,9000
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/10/2016,7690177,680923,9701
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/11/2016,7626973,708181,4102
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/11/2016,7643842,709875,7202
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/11/2016,7679190,695911,7900
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/12/2016,7650269,686436,2402
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/12/2016,7666366,696764,7600
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/13/2016,7631298,657620,6403
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/13/2016,7649101,686059,2303
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/14/2016,7660548,666133,8700
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/14/2016,7688084,673674,9101
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/15/2016,7643761,672677,5900
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/15/2016,7669104,667904,602
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/15/2016,7675221,671794,8302
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/16/2016,7669204,681220,1601
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/17/2016,7643580,682802,10600
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/17/2016,7665831,685244,1701
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/17/2016,7668850,676566,701
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/17/2016,7672661,667567,601
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/18/2016,7656250,682490,1301
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/19/2016,7642072,705311,3801
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/19/2016,7651260,674729,1000
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/19/2016,7653036,674278,1000
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/19/2016,7653076,689161,2502
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/19/2016,7655176,675717,901
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/20/2016,7668943,696255,7600
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/21/2016,7662153,687295,2802
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/23/2016,7645415,683761,10600
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/23/2016,7659763,691174,2701
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/24/2016,7633078,706680,4001
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/24/2016,7651796,676965,1000
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/24/2016,7656179,684282,1900
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/25/2016,7641029,685440,4900
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/25/2016,7643327,686259,5100
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/26/2016,7640574,700148,3803
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/27/2016,7640671,685222,4900
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/27/2016,7649526,672733,1000
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/27/2016,7655005,680175,1301
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/27/2016,7678610,675475,8400
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/27/2016,7687945,676356,9701
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/28/2016,7648427,690433,2203
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",9/28/2016,7651142,688801,2402
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/17/2016,7645079,717679,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/17/2016,7675995,699541,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/17/2016,7689897,682641,9301
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/17/2016,7692789,672714,9804
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/18/2016,7645181,683408,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/18/2016,7679890,674030,9000
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/18/2016,7681265,668260,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/19/2016,7642070,714179,7202
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/19/2016,7650166,696708,3301
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/19/2016,7650876,668708,200
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/19/2016,7662121,682632,1802
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/19/2016,7672607,667634,601
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/19/2016,7680455,694602,9502
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/19/2016,7687679,676407,9701
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/19/2016,7689180,681706,9701
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/20/2016,7642628,681925,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/20/2016,7652058,683436,2100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/20/2016,7665050,687015,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/21/2016,7644119,683005,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/21/2016,7647261,686694,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/21/2016,7648405,684932,2100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/21/2016,7660832,679930,1500
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/21/2016,7693318,676310,9702
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/22/2016,7642372,679502,5600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/22/2016,7643323,681080,5600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/23/2016,7644436,684448,5100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/24/2016,7635211,678712,4601
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/24/2016,7649439,682174,1101
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/24/2016,7657898,681441,1301
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/24/2016,7668479,687334,1701
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/24/2016,7680948,673047,9000
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/25/2016,7668089,676852,701
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/26/2016,7641085,682078,5500
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/26/2016,7645924,700457,3702
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/26/2016,7647428,707616,7202
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/26/2016,7651793,670291,200
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/26/2016,7676720,677139,8201
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/27/2016,7649672,683852,2100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/27/2016,7650474,700030,3601
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/27/2016,7669272,692687,2902
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/27/2016,7690369,680481,9701
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/28/2016,7642845,689830,2303
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/28/2016,7644276,682656,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/28/2016,7666325,707813,7300
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/29/2016,7642842,684106,10600
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/29/2016,7642863,689808,2303
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/29/2016,7644116,684338,5100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/29/2016,7648478,684041,2100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/29/2016,7650546,671513,100
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/29/2016,7659401,697717,7500
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/29/2016,7664376,668534,501
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/30/2016,7629820,710287,4102
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/30/2016,7639720,664808,6602
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/30/2016,7641797,688295,5000
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/30/2016,7677591,701356,
OTHER,NON CRIMINAL/ADMIN,ASSIST,ASSIST - CITIZEN OR AGENCY                        ,9/30/2016,7679563,699213,7300
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/1/2016,7652286,708052,7202
OTHER,NON CRIMINAL/ADMIN,CIVIL ,CIVIL - CIVIL PROBLEM                             ,9/1/2016,7684829,669512,9102
