CATEGORY,CALL GROUPS,final_case_type,CASE DESC,occ_date,x_coordinate,y_coordinate,census_tract
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/7/2016,7658067,679830,1400
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/7/2016,7665957,674392,701
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/8/2016,7631786,705475,4002
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/8/2016,7638737,685093,4700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/8/2016,7643453,683012,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/8/2016,7644343,684308,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/8/2016,7644634,682790,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/8/2016,7650906,693317,3302
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/8/2016,7652781,664060,200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/8/2016,7666496,669881,502
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7638037,681444,4602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7640656,684270,5200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7643301,682495,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7644095,696375,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7644796,685268,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7651209,662619,100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7651887,688185,2402
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7661319,671907,802
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7663909,695687,7500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7667587,661892,8600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7679928,675954,9000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/9/2016,7690386,687567,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7632136,709520,4001
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7633964,710085,4001
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7639430,665344,6602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7644487,685933,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7645396,684306,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7647348,690566,2203
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7648005,693513,3402
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7652295,686640,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7652781,664060,200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7654494,679943,1202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7658832,687840,2702
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7680177,694633,9502
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/10/2016,7689641,684651,9301
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/11/2016,7640460,696520,3501
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/11/2016,7641238,683626,5200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/11/2016,7655680,662045,302
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/11/2016,7657982,679926,1301
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/11/2016,7673227,680796,8201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/11/2016,7676471,666319,8500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/11/2016,7683031,676245,9000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/12/2016,7626697,653147,6404
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/12/2016,7642117,685610,5000
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/12/2016,7644191,674107,5900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/12/2016,7656155,697109,3100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/12/2016,7662684,690669,2801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/12/2016,7667715,692804,2902
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/12/2016,7683707,668005,9102
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7623852,710149,4200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7641509,665424,6002
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7649111,682567,1101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7657973,678475,1302
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7669262,682218,1701
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7672855,683423,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7672936,671378,601
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7679728,676467,8202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/13/2016,7681540,676825,9201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/14/2016,7633680,663023,6502
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/14/2016,7640943,706566,3801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/14/2016,7642103,680702,5600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/14/2016,7644559,683578,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/14/2016,7645421,683309,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/14/2016,7647454,696844,3401
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/14/2016,7664281,691300,2801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/14/2016,7664884,673780,702
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/15/2016,7638129,683853,4601
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/15/2016,7660889,701331,7300
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/15/2016,7682179,667279,8901
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7640218,687092,4900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7641389,683283,5200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7642746,682974,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7649071,681267,1101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7653850,682250,1201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7668053,683264,1701
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7670224,667821,602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7672614,678991,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/16/2016,7677813,696400,7900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7624094,709457,4200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7640342,675624,5800
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7641399,681872,5500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7641578,679537,5600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7650159,682796,2100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7663389,685054,1801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7668908,687508,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7679915,684559,8100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/17/2016,7684223,669710,9102
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7622588,707685,4200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7643364,706810,7202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7643461,682148,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7644310,690857,2203
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7647142,686272,2303
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7649833,676170,1000
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/23/2016,7660000,689718,2701
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/23/2016,7676942,676976,8201
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/24/2016,7643321,682909,10600
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/24/2016,7662668,666231,8700
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/25/2016,7654962,667451,302
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/26/2016,7648185,680622,1101
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/26/2016,7652312,675411,1000
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/26/2016,7684709,679998,9202
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/27/2016,7629136,679891,6900
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/27/2016,7637977,684819,4601
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/27/2016,7638986,685254,4700
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/27/2016,7679527,692828,7900
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/28/2016,7648083,687414,2303
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/28/2016,7667873,664495,8600
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/28/2016,7669180,674315,8301
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/29/2016,7624762,709247,4200
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/29/2016,7630684,704520,4002
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/29/2016,7637781,709505,7202
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/29/2016,7674650,682553,8202
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/30/2016,7645319,675609,5900
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/30/2016,7646930,693160,2203
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/30/2016,7658421,684552,1900
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/30/2016,7675633,676533,8302
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/30/2016,7678065,668480,8500
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/31/2016,7648364,683633,2100
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/31/2016,7663241,694487,7500
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/31/2016,7679171,680001,8202
OTHER,NON CRIMINAL/ADMIN,FOLLOW,FOLLOW-UP                                         ,8/31/2016,7685510,675756,9101
OTHER,NON CRIMINAL/ADMIN,MSG   ,DELIVER MESSAGE                                   ,8/13/2016,7675516,696022,7900
OTHER,NON CRIMINAL/ADMIN,MSG   ,DELIVER MESSAGE                                   ,8/18/2016,7661531,676234,801
OTHER,NON CRIMINAL/ADMIN,MSG   ,DELIVER MESSAGE                                   ,8/22/2016,7636830,667107,6602
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/1/2016,7630643,710218,4102
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/1/2016,7652069,680045,1202
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/1/2016,7657625,677209,901
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/1/2016,7671669,674800,8301
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/1/2016,7675157,683397,8100
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/2/2016,7669633,701575,7300
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/2/2016,7689025,684523,9301
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/3/2016,7635140,708840,4001
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/4/2016,7644481,687089,5100
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/4/2016,7650604,694026,3302
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/4/2016,7678535,670858,8500
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/5/2016,7648398,688715,2303
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/5/2016,7654494,679943,1202
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/6/2016,7631964,659048,6403
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/6/2016,7648068,688245,2303
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/6/2016,7656394,698880,3602
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/6/2016,7661614,679025,1500
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/6/2016,7674481,696935,7700
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/8/2016,7645740,684622,5100
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/8/2016,7668194,675859,701
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/8/2016,7681888,667502,8901
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/9/2016,7642246,685170,5000
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/10/2016,7639456,661013,6200
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/10/2016,7643500,682976,10600
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/10/2016,7660591,680070,1400
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/10/2016,7669742,692687,2903
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/10/2016,7673376,671705,8302
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/10/2016,7683236,677192,9201
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/11/2016,7645649,685658,5100
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/11/2016,7652441,706065,7300
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/11/2016,7664011,695603,7500
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/11/2016,7665727,668778,501
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/12/2016,7649457,679566,1102
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/12/2016,7659264,679977,1400
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/12/2016,7669632,696674,7600
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/13/2016,7653309,672479,1000
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/13/2016,7682023,685856,9302
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/14/2016,7638657,685954,4700
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/14/2016,7663727,675963,801
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/14/2016,7669042,686006,1701
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/15/2016,7663005,674495,801
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/16/2016,7643239,683170,10600
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/16/2016,7644613,669995,5900
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/17/2016,7664390,687654,2902
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/17/2016,7666588,681500,1601
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/17/2016,7668412,666679,502
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/17/2016,7671389,695398,7700
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/17/2016,7677884,695985,7900
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/17/2016,7680020,679421,9201
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/19/2016,7647612,697573,3401
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/21/2016,7644548,684100,10600
OTHER,NON CRIMINAL/ADMIN,PROP  ,"PROPERTY LOST, FOUND, RECOVERED                   ",8/21/2016,7645054,669348,5900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7657280,682593,1900
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7665042,670478,501
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7668536,672869,702
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7669598,680567,1602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7679469,668355,8500
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7684015,676358,9201
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/18/2016,7690808,676239,9804
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7627683,671914,6801
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7641509,683104,5200
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7642018,681899,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7647770,696196,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7650598,688510,2402
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7651370,688223,2402
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7651658,688652,2402
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7658021,691790,2600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7673129,687591,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/19/2016,7673710,684718,8100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7638681,687025,4700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7641917,698831,3803
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7644875,684308,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7645563,682547,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7645649,678373,5700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7646041,682360,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7648583,698665,3702
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7648845,682057,1101
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7651300,685896,2100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7663368,682415,1802
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/20/2016,7672791,683858,
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/21/2016,7642048,688949,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/21/2016,7642529,681687,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/21/2016,7643328,682062,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/21/2016,7663611,664503,8700
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/21/2016,7686785,682354,9202
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/22/2016,7638154,681607,4602
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/22/2016,7640008,704145,3901
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/22/2016,7640296,684438,4800
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/22/2016,7643202,682255,10600
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/22/2016,7644284,686073,5100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/22/2016,7648616,683365,2100
OTHER,NON CRIMINAL/ADMIN,WELCKP,WELFARE CHECK - PRIORITY                          ,8/22/2016,7662186,663729,8800
