Unique Key,Created Date,Closed Date,Agency,Agency Name,Complaint Type,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Cross Street 1,Cross Street 2,Intersection Street 1,Intersection Street 2,Address Type,City,Landmark,Facility Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Community Board,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Facility Name,Park Borough,School Name,School Number,School Region,School Code,School Phone Number,School Address,School City,School State,School Zip,School Not Found,School or Citywide Complaint,Vehicle Type,Taxi Company Borough,Taxi Pick Up Location,Bridge Highway Name,Bridge Highway Direction,Road Ramp,Bridge Highway Segment,Garage Lot Name,Ferry Direction,Ferry Terminal Name,Latitude,Longitude,Location
34742725,11/09/2016 04:13:12 PM,11/10/2016 12:34:09 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Overcharge,,10029,160 EAST 110 STREET,EAST 110 STREET,LEXINGTON AVENUE,3 AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/13/2016 04:13:12 PM,"The Department of Consumer Affairs has received your report. This request is under investigation. The Department of Consumer Affairs will work with other relevant City agencies and take enforcement action, as necessary.",11/10/2016 12:34:09 PM,11 MANHATTAN,MANHATTAN,999840,228738,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.79449528044801,-73.94369560251205,"(40.79449528044801, -73.94369560251205)"
34744424,11/09/2016 04:13:30 PM,11/14/2016 01:29:50 PM,HPD,Department of Housing Preservation and Development,ELECTRIC,POWER OUTAGE,RESIDENTIAL BUILDING,10002,13 MARKET STREET,MARKET STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/14/2016 01:29:50 PM,03 MANHATTAN,MANHATTAN,985761,199199,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.71343185489535,-73.99454955287935,"(40.71343185489535, -73.99454955287935)"
34742493,11/09/2016 04:13:40 PM,11/09/2016 09:34:58 PM,NYPD,New York City Police Department,Illegal Parking,Double Parked Blocking Vehicle,Street/Sidewalk,10031,401 WEST 149 STREET,WEST 149 STREET,ST NICHOLAS AVENUE,CONVENT AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 12:13:40 AM,The Police Department responded to the complaint and took action to fix the condition.,11/09/2016 09:34:58 PM,09 MANHATTAN,MANHATTAN,999956,240484,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.826734575700144,-73.94324917711147,"(40.826734575700144, -73.94324917711147)"
34744929,11/09/2016 04:15:23 PM,11/09/2016 05:31:12 PM,NYPD,New York City Police Department,Drinking,Underage - Licensed Est,Club/Bar/Restaurant,10035,1461 5 AVENUE,5 AVENUE,EAST 118 STREET,EAST 119 STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 12:15:23 AM,The Police Department responded to the complaint and with the information available observed no evidence of the violation at that time.,11/09/2016 05:31:12 PM,11 MANHATTAN,MANHATTAN,999368,231512,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.80210997366184,-73.94539401845745,"(40.80210997366184, -73.94539401845745)"
34738955,11/09/2016 04:16:09 PM,11/09/2016 05:30:08 PM,NYPD,New York City Police Department,Homeless Encampment,N/A,Street/Sidewalk,10011,156 WEST 15 STREET,WEST 15 STREET,AVENUE OF THE AMERICAS,7 AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 12:16:09 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/09/2016 05:30:08 PM,04 MANHATTAN,MANHATTAN,984830,208404,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73869745166186,-73.99790704296768,"(40.73869745166186, -73.99790704296768)"
34739234,11/09/2016 04:18:56 PM,11/10/2016 12:04:07 PM,DCA,Department of Consumer Affairs,Consumer Complaint,Sidewalk Blocked,,10033,1406 ST NICHOLAS AVENUE,ST NICHOLAS AVENUE,WEST 180 STREET,WEST 181 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,12/16/2016 12:03:32 PM,"The Department of Consumer Affairs is scheduling an inspection which will take place within 35 days. Please do not file duplicate complaints or call to check results during this time. After 35 days, call 311 with your Service Request Number and ask for Service Request Status - DCA.",11/10/2016 12:04:07 PM,12 MANHATTAN,MANHATTAN,1002496,248552,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.848874006813425,-73.93404939617504,"(40.848874006813425, -73.93404939617504)"
34757225,11/09/2016 04:19:55 PM,11/10/2016 04:45:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10013,105 FRANKLIN STREET,FRANKLIN STREET,6 AVENUE,WEST BROADWAY,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 04:45:00 PM,01 MANHATTAN,MANHATTAN,982667,201025,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.718443775168346,-74.00571059338864,"(40.718443775168346, -74.00571059338864)"
34752134,11/09/2016 04:23:00 PM,11/09/2016 04:23:00 PM,DSNY,A - Manhattan,Dirty Conditions,E3 Dirty Sidewalk,Sidewalk,10028,1109 MADISON AVENUE,MADISON AVENUE,EAST 83 STREET,EAST 84 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Sanitation has investigated the complaint and addressed the issue. If the problem persists, call 311 to enter a new complaint. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/09/2016 04:23:00 PM,08 MANHATTAN,MANHATTAN,995297,223112,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.77906026336634,-73.9601122206692,"(40.77906026336634, -73.9601122206692)"
34739424,11/09/2016 04:23:24 PM,,HPD,Department of Housing Preservation and Development,GENERAL,COOKING GAS,RESIDENTIAL BUILDING,10040,563 WEST  191 STREET,WEST  191 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,1004002,250905,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.855329050608795,-73.9285989929866,"(40.855329050608795, -73.9285989929866)"
34741847,11/09/2016 04:24:24 PM,11/21/2016 02:44:48 PM,DFTA,HealthCare Connections,Housing Options,Other Housing Options,Senior Address,10040,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,11/23/2016 04:24:24 PM,"The Department for the Aging made at least three attempts to contact you via telephone.Â  A letter has also been mailed to the address provided.  No further contact will be attempted.  If further assistance is needed, please open a new Service Request.",11/21/2016 02:44:48 PM,12 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34754283,11/09/2016 04:24:36 PM,11/10/2016 05:05:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10013,THOMPSON STREET,THOMPSON STREET,6 AVENUE,GRAND STREET,,,BLOCKFACE,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 05:05:00 PM,02 MANHATTAN,MANHATTAN,982931,202457,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72237431330403,-74.00475850720753,"(40.72237431330403, -74.00475850720753)"
34744213,11/09/2016 04:26:43 PM,11/09/2016 08:54:59 PM,NYPD,New York City Police Department,Noise - Vehicle,Car/Truck Horn,Street/Sidewalk,10021,418 EAST 76 STREET,EAST 76 STREET,1 AVENUE,YORK AVENUE,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 12:26:43 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/09/2016 08:54:59 PM,08 MANHATTAN,MANHATTAN,997133,219855,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.770118168432326,-73.95348915826762,"(40.770118168432326, -73.95348915826762)"
34740753,11/09/2016 04:27:44 PM,11/09/2016 05:55:10 PM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Residential Building/House,10030,2660 8 AVENUE,8 AVENUE,WEST 141 STREET,WEST 142 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/09/2016 05:27:44 PM,The Department of Homeless Services did not have enough information to act on your request.,11/09/2016 05:55:10 PM,10 MANHATTAN,MANHATTAN,999850,238201,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.82046857723442,-73.94363749682614,"(40.82046857723442, -73.94363749682614)"
34741949,11/09/2016 04:28:07 PM,11/10/2016 03:32:22 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10026,1980 ADAM C POWELL BOULEVARD,ADAM C POWELL BOULEVARD,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The complaint you filed is a duplicate of a condition already reported by another tenant for a building-wide condition. The original complaint is still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection of your unit if the original complainant is not available for verification.,11/10/2016 03:32:22 PM,10 MANHATTAN,MANHATTAN,997814,232681,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.80532107929155,-73.95100467942044,"(40.80532107929155, -73.95100467942044)"
34738991,11/09/2016 04:28:41 PM,11/09/2016 04:41:36 PM,NYPD,New York City Police Department,Noise - Residential,Banging/Pounding,Residential Building/House,10010,510 EAST 23 STREET,EAST 23 STREET,ASSER LEVY PLACE,BEND,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 12:28:41 AM,Your request can not be processed at this time because of insufficient contact information. Please create a new Service Request on NYC.gov and provide more detailed contact information.,11/09/2016 04:41:36 PM,06 MANHATTAN,MANHATTAN,990851,207343,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.73578282484207,-73.97618102549775,"(40.73578282484207, -73.97618102549775)"
34740030,11/09/2016 04:31:13 PM,11/09/2016 04:31:13 PM,DOB,Department of Buildings,Plumbing,Gas Hook-Up/Piping - Illegal Or Defective,,10032,4089 BROADWAY,BROADWAY,,,,,ADDRESS,NEW YORK,,N/A,Open,,Your Service Request has been submitted to the Department of Buildings.  Please check back later for status.,11/09/2016 12:00:00 AM,12 MANHATTAN,MANHATTAN,1001142,246891,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84431774583201,-73.93894764433786,"(40.84431774583201, -73.93894764433786)"
34742955,11/09/2016 04:33:20 PM,11/16/2016 09:45:08 AM,HPD,Department of Housing Preservation and Development,UNSANITARY CONDITION,MOLD,RESIDENTIAL BUILDING,10037,53 EAST  131 STREET,EAST  131 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development contacted an occupant of the apartment and verified that the following conditions were corrected. The complaint has been closed. If the condition still exists, please file a new complaint.",11/16/2016 09:45:08 AM,11 MANHATTAN,MANHATTAN,1001583,234144,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.8093300190546,-73.93738668006867,"(40.8093300190546, -73.93738668006867)"
34741283,11/09/2016 04:35:00 PM,11/11/2016 01:00:00 AM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,,65 ST W,65 ST W,AMSTERDAM AVE,BROADWAY,65 ST W,AMSTERDAM AVE,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/11/2016 01:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34741443,11/09/2016 04:35:24 PM,11/18/2016 12:00:00 AM,DOB,Department of Buildings,Electrical,Electrical Wiring Defective/Exposed,,10018,330 WEST   39 STREET,WEST   39 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Buildings attempted to investigate this complaint twice but could not gain access to the location. If the problem still exists, please call 311 and file a new complaint with additional access information. If you are outside of New York City, please call (212) NEW-YORK (212-639-9675).",11/18/2016 12:00:00 AM,04 MANHATTAN,MANHATTAN,986406,214620,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.7557585661015,-73.99221798081803,"(40.7557585661015, -73.99221798081803)"
34741953,11/09/2016 04:35:49 PM,11/10/2016 07:13:58 PM,HPD,Department of Housing Preservation and Development,HEAT/HOT WATER,ENTIRE BUILDING,RESIDENTIAL BUILDING,10031,1809 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,"The Department of Housing Preservation and Development responded to a complaint of no heat or hot water and was advised by a tenant in the building that heat and hot water had been restored. If the condition still exists, please file a new complaint.",11/10/2016 07:13:58 PM,09 MANHATTAN,MANHATTAN,999334,240984,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.828108016914136,-73.94549553817635,"(40.828108016914136, -73.94549553817635)"
34738752,11/09/2016 04:36:00 PM,11/09/2016 07:45:00 PM,DEP,Department of Environmental Protection,Hazardous Materials,"Unsafe Chemical, Storage (HC1)",,10032,4089 BROADWAY,BROADWAY,W 172 ST,W 173 ST,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Environmental Protection investigated this complaint and determined that no further action is required.,11/09/2016 07:45:00 PM,12 MANHATTAN,MANHATTAN,1001142,246891,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.84431774583201,-73.93894764433786,"(40.84431774583201, -73.93894764433786)"
34754942,11/09/2016 04:36:28 PM,11/10/2016 06:00:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10014,,,,,LITTLE WEST 12 STREET,WASHINGTON STREET,INTERSECTION,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 06:00:00 PM,02 MANHATTAN,MANHATTAN,982050,208987,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.74029738732747,-74.00793899318337,"(40.74029738732747, -74.00793899318337)"
34740960,11/09/2016 04:36:37 PM,11/19/2016 09:58:44 AM,HPD,Department of Housing Preservation and Development,PLUMBING,BASIN/SINK,RESIDENTIAL BUILDING,10025,330 WEST   95 STREET,WEST   95 STREET,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,11/19/2016 09:58:44 AM,07 MANHATTAN,MANHATTAN,991306,228888,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79491792483416,-73.9745165921004,"(40.79491792483416, -73.9745165921004)"
34743614,11/09/2016 04:36:37 PM,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10025,330 WEST   95 STREET,WEST   95 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,07 MANHATTAN,MANHATTAN,991306,228888,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79491792483416,-73.9745165921004,"(40.79491792483416, -73.9745165921004)"
34738695,11/09/2016 04:36:37 PM,,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,CEILING,RESIDENTIAL BUILDING,10025,330 WEST   95 STREET,WEST   95 STREET,,,,,ADDRESS,NEW YORK,,N/A,Open,,The following complaint conditions are still open. HPD may attempt to contact you to verify the correction of the condition or may conduct an inspection.,11/09/2016 12:00:00 AM,07 MANHATTAN,MANHATTAN,991306,228888,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.79491792483416,-73.9745165921004,"(40.79491792483416, -73.9745165921004)"
34741842,11/09/2016 04:37:41 PM,11/21/2016 10:49:00 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10014,350 HUDSON STREET,HUDSON STREET,CHARLTON STREET,KING STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/29/2016 04:37:41 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",11/21/2016 10:49:00 AM,02 MANHATTAN,MANHATTAN,982234,204342,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72754804937303,-74.00727361282912,"(40.72754804937303, -74.00727361282912)"
34740746,11/09/2016 04:38:33 PM,11/10/2016 03:41:54 PM,DHS,Operations Unit - Department of Homeless Services,Homeless Person Assistance,N/A,Street/Sidewalk,10036,592 7 AVENUE,7 AVENUE,WEST 41 STREET,WEST 42 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/10/2016 05:23:52 PM,The mobile outreach response team went to the location provided but could not find the individual that you reported.,11/10/2016 03:41:55 PM,05 MANHATTAN,MANHATTAN,987814,214636,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.75580202659486,-73.98713583741953,"(40.75580202659486, -73.98713583741953)"
34743065,11/09/2016 04:39:00 PM,11/15/2016 08:54:00 PM,DOT,Department of Transportation,Street Light Condition,Street Light Out,,10010,296 3 AVENUE,3 AVENUE,22 ST E,23 ST E,23 ST E,3 AVE,INTERSECTION,NEW YORK,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/15/2016 08:54:00 PM,Unspecified MANHATTAN,MANHATTAN,988877,208381,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73863313102456,-73.98330327086612,"(40.73863313102456, -73.98330327086612)"
34742579,11/09/2016 04:39:52 PM,11/10/2016 04:12:16 PM,DOT,Department of Transportation,Street Condition,Failed Street Repair,Street,10024,145 WEST 79 STREET,WEST 79 STREET,COLUMBUS AVENUE,AMSTERDAM AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/19/2016 04:39:52 PM,"The  Department of Transportation inspected the condition you reported and issued a Corrective Action Repair (CAR) to the contractor or utility company. The responsible party has a maximum of 30 days to correct the condition. If after that time the condition still exists, the Agency may issue the responsible party a summons and/or correct the condition.",11/10/2016 04:12:16 PM,07 MANHATTAN,MANHATTAN,990676,224369,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.78251496284536,-73.9767962195084,"(40.78251496284536, -73.9767962195084)"
34738450,11/09/2016 04:43:05 PM,11/21/2016 11:12:37 AM,DOT,Department of Transportation,Broken Muni Meter,Out of Order,Street,10014,345 HUDSON STREET,HUDSON STREET,CHARLTON STREET,KING STREET,,,ADDRESS,NEW YORK,,N/A,Closed,11/29/2016 04:43:05 PM,"The Department of Transportation inspected the condition you reported. You can find additional information in the ""Notes to Customer"" field.",11/21/2016 11:12:37 AM,02 MANHATTAN,MANHATTAN,982228,204339,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.72753981373464,-74.00729525958482,"(40.72753981373464, -74.00729525958482)"
34755503,11/09/2016 04:43:17 PM,11/10/2016 07:10:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10003,140 EAST   14 STREET,EAST   14 STREET,3 AVENUE,IRVING PLACE,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 07:10:00 PM,03 MANHATTAN,MANHATTAN,987516,206590,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.73371788568434,-73.98821536748252,"(40.73371788568434, -73.98821536748252)"
34742270,11/09/2016 04:43:31 PM,11/14/2016 03:49:30 PM,FDNY,Bureau of Fire Prevention - Highrise Unit - Inspections,Fire Safety Director - F58,On Site Test,Street Address,10016,4 EAST 28 STREET,EAST 28 STREET,5 AVENUE,MADISON AVENUE,,,ADDRESS,NEW YORK,,N/A,Closed,11/14/2016 04:43:31 PM,The Fire Department was not able to schedule an inspection because there was insufficient information entered on the inspection scheduling request form. Please submit another request.,11/14/2016 03:49:30 PM,05 MANHATTAN,MANHATTAN,987866,210527,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.74452383767243,-73.98695035428551,"(40.74452383767243, -73.98695035428551)"
34739138,11/09/2016 04:43:33 PM,11/09/2016 05:37:35 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10002,670 WATER STREET,WATER STREET,GOUVERNEUR SLIP EAST,JACKSON STREET,,,ADDRESS,NEW YORK,,Precinct,Closed,11/10/2016 12:43:33 AM,The Police Department responded and upon arrival those responsible for the condition were gone.,11/09/2016 05:37:35 PM,03 MANHATTAN,MANHATTAN,989347,198485,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.7114707557973,-73.98161475061968,"(40.7114707557973, -73.98161475061968)"
34742197,11/09/2016 04:44:00 PM,11/10/2016 03:00:00 AM,DOT,Department of Transportation,Traffic Signal Condition,Flashing Hazard,,,,,,,CENTRAL PARK WEST,81 ST W,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/10/2016 03:00:00 AM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34739118,11/09/2016 04:44:00 PM,11/09/2016 07:10:00 PM,DOT,Department of Transportation,Traffic Signal Condition,Veh Signal Visor,,,,,,,59 ST W,WEST END AVE,INTERSECTION,,,N/A,Closed,,Service Request status for this request is available on the Department of Transportationâs website. Please click the âLearn Moreâ link below.,11/09/2016 07:10:00 PM,Unspecified MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,,,
34757253,11/09/2016 04:44:20 PM,11/10/2016 08:15:00 PM,DOT,Department of Transportation,Street Condition,Pothole,,10009,40 AVENUE B,AVENUE B,EAST    3 STREET,EAST    4 STREET,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Transportation inspected this complaint and repaired the problem.,11/10/2016 08:15:00 PM,03 MANHATTAN,MANHATTAN,988998,202620,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.72282053302746,-73.98287070232877,"(40.72282053302746, -73.98287070232877)"
34740837,11/09/2016 04:44:38 PM,11/09/2016 09:37:07 PM,NYPD,New York City Police Department,Illegal Parking,Blocked Sidewalk,Street/Sidewalk,10013,,,,,WHITE STREET,CENTRE STREET,INTERSECTION,NEW YORK,,Precinct,Closed,11/10/2016 12:44:38 AM,The Police Department issued a summons in response to the complaint.,11/09/2016 09:37:08 PM,01 MANHATTAN,MANHATTAN,984023,200473,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,40.716928806379634,-74.00081887254159,"(40.716928806379634, -74.00081887254159)"
34738956,11/09/2016 04:45:55 PM,11/10/2016 12:12:16 PM,DOF,Payment Operations,DOF Parking - Tax Exemption,Tax Exemption,Address,10022,,,,,,,ADDRESS,NEW YORK,,N/A,Closed,11/14/2016 04:45:55 PM,See notes.,11/10/2016 12:12:17 PM,06 MANHATTAN,MANHATTAN,,,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,N,,,,,,,,,,,,,,
34743566,11/09/2016 04:47:02 PM,11/21/2016 02:09:16 AM,HPD,Department of Housing Preservation and Development,FLOORING/STAIRS,FLOOR,RESIDENTIAL BUILDING,10031,1640 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. Violations were issued. Information about specific violations is available at www.nyc.gov/hpd.,11/21/2016 02:09:16 AM,09 MANHATTAN,MANHATTAN,998253,239045,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82278779425922,-73.9494056648389,"(40.82278779425922, -73.9494056648389)"
34741216,11/09/2016 04:47:02 PM,11/19/2016 02:12:22 AM,HPD,Department of Housing Preservation and Development,PAINT/PLASTER,WALL,RESIDENTIAL BUILDING,10031,1640 AMSTERDAM AVENUE,AMSTERDAM AVENUE,,,,,ADDRESS,NEW YORK,,N/A,Closed,,The Department of Housing Preservation and Development inspected the following conditions. No violations were issued. The complaint has been closed.,11/19/2016 02:12:22 AM,09 MANHATTAN,MANHATTAN,998253,239045,Unspecified,MANHATTAN,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,Unspecified,,,,,,,,,,,,,40.82278779425922,-73.9494056648389,"(40.82278779425922, -73.9494056648389)"
